,time,flux,err
217501,-1745.0961549570784,0.99836004,40.638897
217502,-1745.095473748166,0.9991959,40.64516
217503,-1745.094792639371,0.998969,40.642895
217504,-1745.0934303216636,0.99962324,40.645164
217505,-1745.0927492128685,0.9981638,40.62494
217506,-1745.0920682041906,0.99897534,40.638176
217507,-1745.0913869952783,0.99635947,40.60282
217508,-1745.0907058864832,0.9984401,40.629642
217509,-1745.090024677571,0.9976691,40.619175
217510,-1745.0893435687758,0.99852794,40.629055
217511,-1745.0886624599807,0.99916553,40.63577
217512,-1745.087981251534,0.99714273,40.61313
217513,-1745.0873001422733,0.9970744,40.614796
217514,-1745.0866191335954,0.9977463,40.62082
217515,-1745.085937924683,0.9980473,40.62519
217516,-1745.085256815888,0.99726915,40.61717
217517,-1745.0845757070929,0.99706614,40.615814
217518,-1745.0838945982978,0.9971757,40.619972
217519,-1745.0832133893855,0.99678963,40.614956
217520,-1745.0825322805904,0.99809456,40.632107
217521,-1745.0818511717953,0.9972063,40.623135
217522,-1745.0811700630002,0.9961596,40.616863
217523,-1745.080488954205,0.9970248,40.62706
217524,-1745.07980784541,0.9961584,40.62022
217525,-1745.0791266364977,0.99587864,40.61946
217526,-1745.0784455277026,0.9962316,40.62714
217527,-1745.0777644189077,0.997892,40.648308
217528,-1745.0770833101124,0.9986236,40.65875
217529,-1745.0764021012,0.9961979,40.629105
217530,-1745.075721092522,0.9963584,40.63565
217531,-1745.075039983727,0.9944706,40.611206
217532,-1745.0743587748148,0.9960379,40.63586
217533,-1745.0736776660196,0.9965028,40.640377
217534,-1745.0729965572243,0.9959971,40.637108
217535,-1745.0723153483125,0.9968574,40.650146
217536,-1745.0716342395172,0.99542785,40.629505
217537,-1745.0709530306049,0.9980497,40.662235
217538,-1745.070272122044,0.9976194,40.658756
217539,-1745.0695909131318,0.9964783,40.642162
217540,-1745.0689098043367,0.99689215,40.647053
217541,-1745.0682285954244,0.9971122,40.648193
217542,-1745.067547486629,0.99640197,40.63611
217543,-1745.0668663778342,0.9959498,40.6277
217544,-1745.066185168922,0.99620396,40.6302
217545,-1745.0655040601268,0.9971729,40.63764
217546,-1745.0641418425366,0.99546623,40.608166
217547,-1745.063460733276,0.99613464,40.61192
217548,-1745.0627796244808,0.9984156,40.635883
217549,-1745.062098416034,0.9954132,40.594585
217550,-1745.061417307239,0.9955065,40.588108
217551,-1745.0607360983267,0.99710757,40.606056
217552,-1745.0600549895316,0.99513054,40.578537
217553,-1745.0593738807363,0.99767214,40.600082
217554,-1745.058692871593,0.9974297,40.593132
217555,-1745.0580116626809,0.9963723,40.57611
217556,-1745.0573305538855,0.99600714,40.56634
217557,-1745.0566494450904,0.9960838,40.560062
217558,-1745.0559682361782,0.9967134,40.56384
217559,-1745.055287127383,0.9964021,40.557686
217560,-1745.054606018588,0.99624777,40.55355
217561,-1745.0539249097928,0.9960425,40.540627
217562,-1745.0532438009975,0.9951274,40.52625
217563,-1745.0525626922026,0.9956706,40.532272
217564,-1745.0518815834075,0.9950473,40.515007
217565,-1745.0512003744952,0.9952923,40.51957
217566,-1745.0505192657,0.9938635,40.497578
217567,-1745.049838156905,0.99609876,40.5222
217568,-1745.0491569479927,0.9943646,40.50198
217569,-1745.0484758391976,0.9954569,40.51276
217570,-1745.0477948305197,0.9955543,40.51209
217571,-1745.0471136216074,0.9952116,40.507042
217572,-1745.0464325128123,0.9955814,40.510258
217573,-1745.0457514040172,0.99570113,40.511692
217574,-1745.045070195105,0.9941951,40.494152
217575,-1745.0443890863098,0.99573165,40.51433
217576,-1745.043707977049,0.99727535,40.53904
217577,-1745.0430267686024,0.9952756,40.514202
217578,-1745.0423457594588,0.9962606,40.527348
217579,-1745.0416646506635,0.99575466,40.521152
217580,-1745.0409835418686,0.9953433,40.517956
217581,-1745.0403023329563,0.9969342,40.540672
217582,-1745.0396212241612,0.99667215,40.542965
217583,-1745.038940015249,0.99571615,40.53165
217584,-1745.0382589064538,0.99644,40.546375
217585,-1745.0375777976587,0.9954184,40.5365
217586,-1745.0368967889808,0.9949618,40.534607
217587,-1745.0362155800683,0.99697214,40.55952
217588,-1745.0355344712734,0.9953208,40.546772
217589,-1745.0348532623611,0.99636126,40.562622
217590,-1745.034172153566,0.9949456,40.55064
217591,-1745.033491044771,0.99491453,40.55262
217592,-1745.0328098358586,0.9956133,40.56755
217593,-1745.0321287270635,0.9952792,40.563923
217594,-1745.03144771792,0.99587524,40.57816
217595,-1745.030766509473,0.99637324,40.588264
217596,-1745.0300854002126,0.9956993,40.581398
217597,-1745.0294042914174,0.9962831,40.59343
217598,-1745.0287230825052,0.9957612,40.58932
217599,-1745.02804197371,0.9959241,40.59603
217600,-1745.027360864915,0.9943923,40.58114
217601,-1745.0266797561198,0.9952325,40.593716
217602,-1745.0259985472076,0.9961306,40.605255
217603,-1745.0253175385296,0.9958466,40.60539
217604,-1745.0246364297343,0.9956937,40.604557
217605,-1745.0232741120271,0.9962608,40.616623
217606,-1745.022593003232,0.99514467,40.601673
217607,-1745.0219117943195,0.9953666,40.605103
217608,-1745.0212306855246,0.99659336,40.62462
217609,-1745.020549576264,0.9956056,40.61456
217610,-1745.0198684674688,0.99404585,40.59557
217611,-1745.0191873586737,0.99422204,40.59735
217612,-1745.0185062498786,0.99354666,40.588963
217613,-1745.0178251410834,0.99482083,40.607357
217614,-1745.0171439321712,0.9939441,40.597683
217615,-1745.016462823376,0.99422646,40.599922
217616,-1745.015781714581,0.9947668,40.605225
217617,-1745.015100505669,0.99457777,40.605076
217618,-1745.0144194969907,0.99581647,40.62077
217619,-1745.0137383881956,0.995953,40.623695
217620,-1745.0130571792834,0.99576014,40.621563
217621,-1745.0123760704882,0.9955332,40.61918
217622,-1745.0116949612277,0.99433404,40.604298
217623,-1745.0110137527809,0.99560004,40.619
217624,-1745.01033264352,0.9953879,40.6172
217625,-1745.00897042593,0.995974,40.622692
217626,-1745.0082893171348,0.9937125,40.594067
217627,-1745.0076082083397,0.9947088,40.61034
217628,-1745.0069269994274,0.9966339,40.63661
217629,-1745.0062458906325,0.9950668,40.620205
217630,-1745.00556468172,0.9942179,40.60978
217631,-1745.0042024641298,0.9954209,40.626057
217632,-1745.0035214549862,0.9961511,40.632687
217633,-1745.002840246074,0.9965304,40.639168
217634,-1745.0021591372788,0.99552965,40.631054
217635,-1745.0014779283665,0.9956167,40.633213
217636,-1745.0007968195714,0.99528414,40.62923
217637,-1745.0001157107763,0.9965273,40.647343
217638,-1744.9994346019812,0.99517626,40.633
217639,-1744.998753393069,0.9959064,40.643692
217640,-1744.998072383925,0.99492455,40.633244
217641,-1744.9973912751302,0.994316,40.626762
217642,-1744.996710066218,0.9952114,40.63563
217643,-1744.9960289574228,0.9967284,40.66035
217644,-1744.9953478486275,0.9961162,40.64838
217645,-1744.9946666397154,0.99567616,40.647335
217646,-1744.9939855309203,0.995788,40.650887
217647,-1744.9933044221252,0.99554074,40.64809
217648,-1744.99262331333,0.9969499,40.66498
217649,-1744.991942204535,0.9947231,40.63783
217650,-1744.99126109574,0.9946986,40.63806
217651,-1744.9898987780325,0.9935759,40.624596
217652,-1744.9892176687715,0.9952954,40.643738
217653,-1744.9885365599766,0.99449784,40.63731
217654,-1744.9878553510644,0.99682325,40.661613
217655,-1744.9871742422692,0.99484515,40.63628
217656,-1744.986493233591,0.9958755,40.645405
217657,-1744.985812024679,0.9940224,40.62182
217658,-1744.985130915884,0.99350196,40.612103
217659,-1744.9844498066232,0.99567413,40.635185
217660,-1744.9837685981763,0.9955761,40.630943
217661,-1744.9830874889158,0.9945945,40.615925
217662,-1744.982406380121,0.99412006,40.60929
217663,-1744.9817251712084,0.9944968,40.60854
217664,-1744.9810441625305,0.9944512,40.60359
217665,-1744.9803630537351,0.99433947,40.59796
217666,-1744.979681844823,0.9951929,40.604034
217667,-1744.979000736028,0.99541205,40.605133
217668,-1744.9783196272328,0.99512655,40.59366
217669,-1744.9776384183206,0.99516135,40.589848
217670,-1744.9769573090598,0.99462974,40.57811
217671,-1744.9762761006132,0.99411035,40.57242
217672,-1744.9755950914696,0.9962037,40.590218
217673,-1744.9749139826745,0.9939976,40.554123
217674,-1744.9742328738794,0.9955099,40.5709
217675,-1744.973551664967,0.9942006,40.550602
217676,-1744.972870556172,0.99501985,40.55512
217677,-1744.9721894473769,0.99537396,40.55765
217678,-1744.9715082384646,0.99568427,40.553513
217679,-1744.9708271292038,0.99497837,40.545353
217680,-1744.970146120526,0.99401426,40.526455
217681,-1744.9694649116136,0.99618906,40.551773
217682,-1744.9681026940234,0.9940592,40.51906
217683,-1744.9674214851111,0.9939332,40.509583
217684,-1744.966740376316,0.99511874,40.526676
217685,-1744.9660592670552,0.996693,40.54219
217686,-1744.96537815826,0.99551094,40.52443
217687,-1744.964697049465,0.99473166,40.511314
217688,-1744.96401594067,0.99579173,40.523205
217689,-1744.9633348318748,0.99518126,40.515076
217690,-1744.9626536229623,0.99682987,40.53727
217691,-1744.9619725141674,0.9942784,40.504044
217692,-1744.961291404907,0.9949424,40.51035
217693,-1744.96061019646,0.99541885,40.518784
217694,-1744.9599290871993,0.9948161,40.507603
217695,-1744.9592480785211,0.99588484,40.520565
217696,-1744.9585669697262,0.9950947,40.512714
217697,-1744.957885760814,0.9955598,40.5197
217698,-1744.9572046520188,0.99692917,40.536636
217699,-1744.956523542758,0.9954028,40.518787
217700,-1744.9558423338458,0.9934464,40.489895
217701,-1744.9551612250507,0.9952055,40.515186
217702,-1744.9544800161384,0.99558455,40.521294
217703,-1744.9537990074605,0.99513924,40.516075
217704,-1744.9531178986654,0.99464816,40.512363
217705,-1744.9524367898705,0.9956243,40.524445
217706,-1744.9510744716972,0.99471444,40.513885
217707,-1744.950393262785,0.9936144,40.5024
217708,-1744.9497121539898,0.9929498,40.49554
217709,-1744.9483498362824,0.99503374,40.521282
217710,-1744.9476688276045,0.99481714,40.518852
217711,-1744.9469877188094,0.9956479,40.532284
217712,-1744.9463065094317,0.99549913,40.533005
217713,-1744.9456254006363,0.9942999,40.510986
217714,-1744.9449442918412,0.99679506,40.550976
217715,-1744.944263082929,0.995547,40.532124
217716,-1744.9435819741338,0.9947496,40.52363
217717,-1744.9429008653387,0.99460655,40.51963
217718,-1744.9422198561952,0.9942416,40.515335
217719,-1744.9415386472829,0.9956236,40.534096
217720,-1744.9408575384878,0.9947751,40.520065
217721,-1744.9401763295757,0.9947402,40.51651
217722,-1744.9394952207804,0.99393964,40.51021
217723,-1744.9388141119853,0.996402,40.538918
217724,-1744.9381330031902,0.9946356,40.51548
217725,-1744.937451794278,0.9952297,40.521835
217726,-1744.9367707851345,0.9944484,40.51189
217727,-1744.9360896763392,0.9952119,40.522434
217728,-1744.935408467427,0.99418145,40.50759
217729,-1744.9347273586318,0.99481606,40.514446
217730,-1744.9333650409244,0.99523664,40.520588
217731,-1744.9326839316636,0.99379474,40.499184
217732,-1744.9320028228683,0.99539536,40.51884
217733,-1744.9313218141906,0.99597126,40.52811
217734,-1744.9306406052783,0.9947047,40.50695
217735,-1744.9299594964832,0.99527514,40.51722
217736,-1744.9292783872224,0.993868,40.494762
217737,-1744.9285971783102,0.9959903,40.525383
217738,-1744.927916069515,0.99477,40.50859
217739,-1744.92723496072,0.99593234,40.523613
217740,-1744.9265537518077,0.9946037,40.50739
217741,-1744.9258727431295,0.9938045,40.497612
217742,-1744.925191633869,0.994493,40.506718
217743,-1744.924510424957,0.995382,40.5195
217744,-1744.9238293161616,0.99387866,40.498936
217745,-1744.9231482073665,0.9950077,40.517857
217746,-1744.9224669984542,0.99363697,40.496998
217747,-1744.921785889659,0.9953183,40.51907
217748,-1744.9211046807468,0.9936118,40.49915
217749,-1744.9204236716032,0.99470365,40.513878
217750,-1744.919742562808,0.9959079,40.531178
217751,-1744.919061454013,0.99509424,40.522186
217752,-1744.9183802451007,0.9944977,40.511715
217753,-1744.9176991363056,0.9965491,40.541267
217754,-1744.917017927393,0.99426115,40.51719
217755,-1744.9163368181323,0.99467385,40.52106
217756,-1744.9156557093374,0.99569803,40.538265
217757,-1744.9149747006595,0.99406654,40.514267
217758,-1744.9142934917472,0.99556607,40.535526
217759,-1744.913612382952,0.99487513,40.529247
217760,-1744.9129312736914,0.9952429,40.53276
217761,-1744.912250064779,0.99449337,40.524258
217762,-1744.911568955984,0.99474585,40.529366
217763,-1744.9108878471889,0.99615675,40.54986
217764,-1744.9102066382766,0.9948487,40.53705
217765,-1744.908844520338,0.99416345,40.530045
217766,-1744.9081633114256,0.9957523,40.549103
217767,-1744.9074822026305,0.9947249,40.540386
217768,-1744.9068010938354,0.99505967,40.542225
217769,-1744.906119884923,0.9944763,40.536903
217770,-1744.9054387756623,0.9936186,40.526436
217771,-1744.9047576668672,0.9934212,40.524364
217772,-1744.904076558072,0.9946331,40.53603
217773,-1744.903395449277,0.9945467,40.53626
217774,-1744.9027143400162,0.9957458,40.549473
217775,-1744.9020332312211,0.9946087,40.533928
217776,-1744.9013520223089,0.9958137,40.54777
217777,-1744.9006709135135,0.9952327,40.53871
217778,-1744.8999898047186,0.99500155,40.5359
217779,-1744.8993085958064,0.9950283,40.532307
217780,-1744.8986274870113,0.9952332,40.537025
217781,-1744.8979464778677,0.9952171,40.53376
217782,-1744.8972653690726,0.9943462,40.522858
217783,-1744.8965841601605,0.9960639,40.54273
217784,-1744.8959030513652,0.9964725,40.546566
217785,-1744.894540733192,0.99438846,40.51825
217786,-1744.893859624397,0.9954838,40.529728
217787,-1744.8931784154847,0.99444085,40.515556
217788,-1744.8924974068068,0.99489886,40.520866
217789,-1744.891816297546,0.99425465,40.509594
217790,-1744.8911350886335,0.99476993,40.51137
217791,-1744.8904539798386,0.9955348,40.522514
217792,-1744.8897728710435,0.9960602,40.5292
217793,-1744.8890916621312,0.99500364,40.514065
217794,-1744.8884105528705,0.9927712,40.486675
217795,-1744.8877293439582,0.994442,40.503933
217796,-1744.8870483352805,0.99542785,40.517567
